15.742800,61.421583,156.946233,47.301227,68.269239,39.705299,40.985066,168.924637,35.687538,339.526208,269.332782,58.962572,33.395522,86.744272,29.915923,53.515230,49.016629,100.563788,78.757718,53.127901,23.614200,44.604600,71.375077,62.587393,68.420333,22.570781,61.477599,55.659203,81.506902,31.919905,82.847290,29.334976,55.162236,38.739943,54.786552,49.921200,39.444363,76.496258,74.582409,20.990400,56.335375,48.380481,80.828372,18.553068,79.929062,47.301227,40.985066,56.640058,61.477599,47.228400
289.779400,457.613040,481.298132,350.525497,473.723792,311.399052,378.806913,320.591307,284.251271,409.657500,315.200632,308.813947,333.190758,302.526462,263.905988,299.989841,280.876243,263.258210,323.397836,269.264159,297.270528,311.699807,335.997397,333.609202,340.264925,298.786636,302.829154,300.156379,327.657883,363.519646,331.430036,254.138851,246.257620,333.078250,263.763929,319.061340,281.209645,257.888290,369.067803,296.920097,320.552335,350.792709,379.860834,313.398638,311.900150,359.186389,345.119718,303.954712,317.943418,288.165339
335.145000,1170.075840,225.442974,301.820769,319.254811,346.424594,244.928609,402.031228,351.886290,482.882838,318.244644,333.277882,365.176496,330.834877,285.186318,300.328486,387.926216,289.684556,359.055555,364.300542,309.537248,299.846057,290.647995,360.062142,400.413740,342.715693,370.550420,319.887471,331.046061,403.889511,280.179795,337.741624,380.225084,348.493506,286.696475,341.270583,333.809206,337.756405,463.034081,334.309821,290.785368,274.973259,308.276728,323.611187,335.472537,297.841492,295.823345,393.420833,370.119062,321.382135
632.508800,1241.193636,614.024683,615.306419,675.031979,681.667225,640.838633,690.077448,714.298828,629.461534,625.037143,631.430762,652.096471,697.255087,667.598531,597.100975,620.573405,639.272272,654.419533,615.054486,610.060120,640.395093,708.999452,686.505169,626.510258,650.790445,676.162272,665.838137,656.736837,679.772281,643.192317,682.410480,659.442715,646.444609,643.245025,704.572716,718.654424,696.363088,638.979257,672.612098,619.020966,659.273770,685.700430,722.060962,642.923689,641.030066,644.426063,631.430762,641.714728,651.363238
202.494600,705.009058,333.408043,222.960328,267.646667,215.051706,246.252059,185.512255,230.189301,254.282381,214.788914,207.204674,204.253443,233.357193,229.144145,277.166795,245.639681,280.072328,207.635807,225.500132,241.523981,197.600885,299.811617,233.921248,260.698246,228.362292,215.663643,306.825340,209.373942,313.276899,296.988277,267.329946,208.653358,231.433191,281.530568,306.088147,250.252412,263.963605,299.670297,239.645911,220.412611,293.593285,232.387057,275.035957,254.578359,255.372101,217.337586,295.048507,273.491473,304.237350
165.412500,396.368013,177.147735,235.640818,192.899861,227.282470,156.595506,149.537250,185.530224,181.075478,191.527356,107.972554,188.352650,155.468326,168.124361,163.656398,150.458518,124.103669,270.675000,99.495284,171.087133,130.325000,114.302586,223.548509,165.943277,149.537250,196.513015,165.943277,120.716986,157.315857,134.965693,157.395693,196.065012,163.195176,212.780477,106.212971,168.497557,192.834725,190.540943,145.362500,156.916070,173.782732,189.748120,174.576100,157.315857,196.513015,154.414291,146.395896,180.728258,134.965693
92.500000,45.550967,51.709072,164.040868,79.167248,51.084795,165.080757,148.072248,78.625000,59.228899,102.378739,62.050886,181.321236,59.228899,116.454524,97.125000,92.615553,97.125000,192.979476,74.575884,45.550967,115.717463,78.760912,98.328849,103.418144,91.101935,80.772153,100.054048,56.265553,41.367258,66.219922,62.906801,43.632163,69.375000,70.597561,42.640393,54.134237,68.755568,93.649112,106.475496,126.998155,62.906801,46.480675,49.812774,116.454524,54.134237,212.246687,134.840763,20.683629,88.360501
64.924200,77.443427,119.898912,171.052265,94.056445,85.735034,161.506978,183.243300,105.343712,116.319030,74.270617,63.914431,56.341579,93.083181,163.309343,79.351800,41.124987,152.857681,138.055246,62.055454,71.594921,112.740870,82.249975,68.909728,37.657142,58.159515,46.190858,52.019452,106.571536,90.460592,123.269468,47.028222,80.652736,100.022400,40.326368,78.029177,104.848557,111.405925,130.697255,109.699581,29.079757,47.028222,103.285898,93.779400,97.653112,68.909728,86.715757,76.513903,107.058722,115.251603
151.785000,199.007000,376.161340,128.572814,621.483831,205.753000,232.125145,199.121306,114.135063,501.387118,231.585375,206.745916,171.791364,140.294095,230.748703,222.362323,247.542354,251.169625,199.720340,162.780015,188.797630,196.359594,148.450325,197.197938,84.392433,240.076104,163.303369,197.399764,148.181844,229.289584,158.674467,139.928693,197.024781,168.683727,193.323224,145.078216,115.472920,121.099625,237.646941,134.328428,104.780387,144.094623,159.924313,186.615626,150.731969,154.128016,176.849449,163.163972,116.502854,134.920000
677.077900,1494.221106,811.756569,596.631080,555.473474,618.618996,556.260756,595.724312,571.805811,619.118151,608.075966,662.527122,543.214739,554.285810,622.468705,666.439939,534.963186,658.411232,552.723128,598.001567,490.300599,520.930102,585.692380,558.201045,584.416370,606.439653,601.401282,554.768605,569.640761,581.555030,685.361246,556.316286,592.326782,609.361577,641.812088,575.073916,540.716313,580.340899,636.123453,675.189467,603.281734,600.784583,481.335000,592.257242,548.909523,569.450927,551.753536,620.721043,598.758728,577.904983
281.452200,740.852832,324.657778,354.193240,355.280188,416.096489,311.869594,358.879573,377.553855,389.506299,471.314252,328.609068,383.478893,302.454853,389.465051,498.224910,332.352313,384.399478,318.781812,304.484241,391.426413,368.553102,484.326430,347.615589,403.618258,363.328663,270.844350,402.555403,391.481135,289.795691,391.152688,280.480128,388.128974,398.154589,307.790432,335.367926,298.964325,385.067612,418.611465,379.477997,351.643962,333.269504,409.087500,390.536106,332.336199,342.196742,417.124841,413.047932,352.480577,441.317255
46.897200,1151.259545,207.795630,294.953647,169.123437,242.970210,137.708970,61.494154,99.596714,85.862111,398.499507,104.704696,72.312244,123.987859,121.381148,121.334917,169.388625,102.045267,169.521063,80.534654,162.353026,188.781366,95.806622,188.781366,115.653027,133.404497,94.805850,125.561658,159.564445,127.995678,153.981529,85.403478,130.642200,201.043822,148.792973,197.069619,118.953280,164.447547,133.740529,133.362433,76.387193,142.119978,122.851375,159.247674,131.327541,111.805064,157.761000,118.433315,158.894966,184.269450
26.531000,147.813628,60.499988,144.831074,127.790218,198.681588,86.378678,191.685327,60.499988,119.242014,185.337598,112.561500,104.654623,166.533546,188.201871,180.722660,82.545100,118.650239,272.895550,204.822069,48.920747,90.049200,90.361330,169.300213,91.291317,159.627571,206.941800,64.115059,140.087700,159.274412,256.679712,136.008578,207.009817,175.666477,112.811359,136.008578,143.365629,37.520500,138.876544,175.184979,73.906814,123.874486,28.574761,223.112933,173.245602,100.117181,64.770425,119.242014,150.082000,87.028151
283.423400,260.835655,142.200172,374.653413,348.831228,943.713914,192.043626,290.747404,296.144214,360.461694,549.812098,238.171906,189.416623,247.674507,285.185765,259.287451,294.599340,194.773035,248.179745,231.890597,177.718752,124.485809,275.775300,208.827969,206.588001,217.063265,243.778465,182.095247,270.864961,322.412291,296.234838,231.890597,153.341103,259.183909,236.323976,281.173092,200.967894,265.156279,271.063083,274.017715,277.586227,258.354075,185.743838,193.759785,287.684703,167.774233,204.192065,162.133142,235.071266,246.370567
125.050500,39.003720,152.130499,169.512900,158.226574,185.104780,120.394059,88.445887,255.129657,151.316145,305.489471,115.950414,98.484467,84.516944,100.194664,103.119284,55.578000,92.374916,45.998980,62.138093,33.920797,83.413302,94.849682,83.413302,181.906548,61.701593,143.564547,27.789000,47.322962,130.104762,109.616950,68.802332,79.478483,108.981075,107.374912,130.637859,215.431971,108.091709,66.924774,22.915396,97.261500,64.874074,114.239494,147.150561,172.493376,43.140129,80.635998,83.413302,100.194664,121.161315
271.008300,379.956464,376.393107,441.201214,352.442993,542.594890,343.307791,285.409710,264.994284,279.596769,320.996656,382.265523,297.436304,257.190484,262.486396,220.944973,251.049901,262.464672,314.923327,307.336054,312.979992,261.616032,305.076656,315.947667,320.059750,263.930623,281.297862,331.592329,242.892246,269.630187,252.928022,176.466700,289.843742,268.152867,249.843234,307.366974,266.510511,308.151303,248.745351,264.621053,239.821025,305.748769,307.960037,255.462786,256.798509,370.919857,295.853725,276.967220,291.726204,237.991215
537.372000,970.808177,552.804247,440.274959,583.680376,416.322397,442.665562,432.523461,414.236028,390.869525,406.781516,522.079462,410.141015,370.880051,393.071144,397.849237,406.104012,381.392780,405.055765,396.465450,394.271096,356.888224,442.113428,398.020063,387.506482,430.322880,426.622821,441.664963,432.683260,422.822271,405.916720,433.247412,391.446846,416.908689,421.569672,453.689036,393.287991,422.148677,339.547114,368.158034,374.626285,403.102606,388.753250,456.554746,455.440478,405.055765,423.459425,427.860627,424.220574,408.748103
459.064800,346.791663,399.209564,377.357150,350.782918,420.801352,380.587830,270.662489,383.948753,311.339375,383.166359,320.755446,369.857532,417.799389,409.191215,341.865085,337.916511,355.796885,351.741072,356.858387,319.424025,353.537611,347.031952,363.764285,336.470304,383.185394,365.410493,395.029738,353.779209,374.056789,369.248499,353.514031,360.371255,306.645243,340.043650,387.170183,391.119703,336.656063,421.533672,338.923340,343.822367,326.878986,347.676907,351.376510,309.355093,340.940303,315.897813,313.394222,325.514995,394.359180
45.147000,1248.908341,113.188090,60.196000,72.125384,186.662205,127.019266,180.613080,104.793352,90.294000,318.942955,78.211377,83.477876,127.135106,21.546889,215.390045,97.586702,65.958584,67.586599,54.717138,40.520673,64.780658,79.986532,52.239759,20.960832,92.131350,102.355328,91.885206,102.344265,75.380319,58.998990,70.842278,75.245000,90.406797,54.509796,76.291157,85.475141,104.110370,78.254800,68.634000,74.290864,62.358088,103.914407,99.209327,83.246955,47.826470,57.304885,73.555596,110.679231,75.919185
203.070700,290.130601,178.204900,161.202083,219.999493,348.835852,177.383786,226.234752,174.897316,190.141640,232.117800,149.482322,251.747038,185.570259,147.166421,243.246051,103.855860,239.151607,142.602466,183.943438,202.095718,289.330321,195.617984,147.923066,289.330321,173.517045,177.044574,228.651213,191.042790,183.943438,200.645761,185.570259,155.176229,176.315492,189.779982,246.193745,224.328781,149.769291,208.248498,212.453488,165.616516,149.711941,215.543445,148.791336,176.218053,196.886965,145.523364,139.804875,239.546276,170.873866
