"Date","Rate","High (est)","Low (est)","Yr"
2012-10-01,1798.49,0,0,2012
2012-09-28,1798.2,1818.1,1778.5,2012
2012-09-27,1797.31,0,0,2012
2012-09-26,1797.62,1819.9,1775.6,2012
2012-09-25,1795.52,1816,1775.2,2012
2012-09-24,1796.22,0,0,2012
2012-09-21,1797.93,1818.1,1778,2012
2012-09-20,1798.19,1820,1776.7,2012
2012-09-19,1796.21,0,0,2012
2012-09-18,1790.49,1811.8,1769.5,2012
2012-09-17,1802.13,0,0,2012
2012-09-14,1818.34,0,0,2012
2012-09-13,1818.34,0,0,2012
2012-09-12,1818.34,0,0,2012
2012-09-11,1818.34,0,0,2012
2012-09-10,1818.34,0,0,2012
2012-09-07,1818.34,0,0,2012
2012-09-06,1818.34,0,0,2012
2012-09-05,1818.34,0,0,2012
2012-09-04,1818.34,0,0,2012
2012-09-03,1818.34,0,0,2012
2012-08-31,1818.34,0,0,2012
2012-08-30,1818.34,0,0,2012
2012-08-29,1818.34,0,0,2012
2012-08-28,1818.34,0,0,2012
2012-08-27,1818.34,0,0,2012
2012-08-24,1814.42,0,0,2012
2012-08-23,1818.61,1839.4,1798.1,2012
2012-08-22,1824.26,0,0,2012
2012-08-21,1824.26,0,0,2012
2012-08-20,1824.26,1844.7,1804,2012
2012-08-17,1826.71,1846.9,1806.7,2012
2012-08-16,1809.98,1830.3,1789.9,2012
2012-08-15,1791.07,0,0,2012
2012-08-14,1791.07,0,0,2012
2012-08-13,1791.07,1812.7,1769.7,2012
2012-08-10,1788.49,0,0,2012
2012-08-09,1787.59,1807.9,1767.5,2012
2012-08-08,1785.88,1806.2,1765.8,2012
2012-08-07,1785.74,0,0,2012
2012-08-06,1785.74,1806.8,1764.9,2012
2012-08-03,1788.1,0,0,2012
2012-08-02,1790.49,1811.2,1770,2012
2012-08-01,1789.79,1810.9,1768.9,2012
2012-07-31,1790.79,0,0,2012
2012-07-30,1792.41,0,0,2012
2012-07-27,1795.25,1817.2,1773.5,2012
2012-07-26,1794.35,0,0,2012
2012-07-25,1787.49,1808.8,1766.4,2012
2012-07-24,1780.89,1800.6,1761.4,2012
2012-07-23,1778.39,0,0,2012
2012-07-20,1777.16,0,0,2012
2012-07-19,1776.79,0,0,2012
2012-07-18,1773.29,0,0,2012
2012-07-17,1772.32,0,0,2012
2012-07-16,1776.55,1797.1,1756.2,2012
2012-07-13,1789.75,0,0,2012
2012-07-12,1789.91,0,0,2012
2012-07-11,1786.01,0,0,2012
2012-07-10,1788.21,1809.6,1767.1,2012
2012-07-09,1783.87,1806,1762,2012
2012-07-06,1773.15,1793.3,1753.2,2012
2012-07-05,1775.6,1796.5,1754.9,2012
2012-07-04,1786.34,0,0,2012
2012-07-03,1793.08,0,0,2012
2012-07-02,1795.59,0,0,2012
2012-06-29,1797.57,1819.5,1775.9,2012
2012-06-28,1798.9,0,0,2012
2012-06-27,1791.77,1813.7,1770.1,2012
2012-06-26,1781.55,1801.7,1761.7,2012
2012-06-25,1773.24,0,0,2012
2012-06-22,1771.22,1793.3,1749.4,2012
2012-06-21,1778.57,0,0,2012
2012-06-20,1785.03,0,0,2012
2012-06-19,1783.8,1804.9,1762.9,2012
2012-06-18,1782.74,1804.4,1761.3,2012
2012-06-15,1777.15,0,0,2012
2012-06-14,1777.59,1798.6,1756.8,2012
2012-06-13,1775.94,0,0,2012
2012-06-12,1765.76,1786.8,1745,2012
2012-06-11,1768.36,1789.1,1747.8,2012
2012-06-08,1787.58,1809,1766.4,2012
2012-06-07,1809.13,1829.8,1788.7,2012
2012-06-06,1816.7,1837.1,1796.5,2012
2012-06-05,1816.16,1836.2,1796.3,2012
2012-06-04,1817.04,1839.6,1794.8,2012
2012-06-01,1825.84,0,0,2012
2012-05-31,1827.56,1849.2,1806.1,2012
2012-05-30,1834.29,1855.3,1813.5,2012
2012-05-29,1843.53,1864.3,1823,2012
2012-05-28,1847.31,0,0,2012
2012-05-25,1842.4,1862.7,1822.3,2012
2012-05-24,1832.84,1853.8,1812.1,2012
2012-05-23,1815.76,1838,1793.8,2012
2012-05-22,1801.15,0,0,2012
2012-05-21,1794.26,0,0,2012
2012-05-18,1792.18,0,0,2012
2012-05-17,1781.08,1801.1,1761.3,2012
2012-05-16,1771.39,1793,1750,2012
2012-05-15,1766.32,1786.5,1746.4,2012
2012-05-14,1768.07,1787.9,1748.5,2012
2012-05-11,1767.88,0,0,2012
2012-05-10,1758.87,0,0,2012
2012-05-09,1758.72,1779.6,1738.1,2012
2012-05-08,1760.75,1780.6,1741.1,2012
2012-05-07,1760.2,1782.1,1738.5,2012
2012-05-04,1759.97,1779.4,1740.8,2012
2012-05-03,1763.07,1783.4,1743,2012
2012-05-02,1762.61,1784.1,1741.4,2012
2012-05-01,1760.02,0,0,2012
2012-04-30,1760.36,0,0,2012
2012-04-27,1765.37,1786.2,1744.8,2012
2012-04-26,1769.74,0,0,2012
2012-04-25,1769.8,0,0,2012
2012-04-24,1770.28,0,0,2012
2012-04-23,1772.01,0,0,2012
2012-04-20,1773.54,1794,1753.3,2012
2012-04-19,1771.74,0,0,2012
2012-04-18,1776.81,1796.4,1757.5,2012
2012-04-17,1784.93,1806.8,1763.4,2012
2012-04-16,1788.63,1809.2,1768.3,2012
2012-04-13,1785.72,1805.6,1766,2012
2012-04-12,1779.87,1799.6,1760.3,2012
2012-04-11,1774.6,0,0,2012
2012-04-10,1772.16,1791.9,1752.6,2012
2012-04-09,1773.03,0,0,2012
2012-04-06,1771.98,0,0,2012
2012-04-05,1770.27,0,0,2012
2012-04-04,1778.28,0,0,2012
2012-04-03,1788.78,1810.3,1767.6,2012
2012-04-02,1784.22,0,0,2012
2012-03-30,1770.24,0,0,2012
2012-03-29,1763.32,1783.7,1743.2,2012
2012-03-28,1759.29,0,0,2012
2012-03-27,1756.69,1777.4,1736.2,2012
2012-03-26,1757.17,1776.8,1737.8,2012
2012-03-23,1758.04,1779.9,1736.4,2012
2012-03-22,1758.97,1779.5,1738.7,2012
2012-03-21,1757.18,1777.5,1737.1,2012
2012-03-20,1749.87,1769.4,1730.6,2012
2012-03-19,1753.39,0,0,2012
2012-03-16,1762.34,1784.1,1740.8,2012
2012-03-15,1762.19,1783.4,1741.2,2012
2012-03-14,1764.72,1784.2,1745.5,2012
2012-03-13,1763.05,0,0,2012
2012-03-12,1764.6,1784,1745.4,2012
2012-03-09,1772.35,0,0,2012
2012-03-08,1777.39,1798.8,1756.2,2012
2012-03-07,1774.08,1794.7,1753.7,2012
2012-03-06,1774.34,1795.9,1753,2012
2012-03-05,1771.9,0,0,2012
2012-03-02,1767.67,0,0,2012
2012-03-01,1768.38,1789.2,1747.8,2012
2012-02-29,1771.88,0,0,2012
2012-02-28,1772.56,1792.9,1752.5,2012
2012-02-27,1775.38,0,0,2012
2012-02-24,1779.66,0,0,2012
2012-02-23,1777.8,1798.1,1757.7,2012
2012-02-22,1779.81,1799.5,1760.3,2012
2012-02-21,1782.32,0,0,2012
2012-02-20,1786.85,1807.5,1766.4,2012
2012-02-17,1791.4,1813.6,1769.5,2012
2012-02-16,1785.54,0,0,2012
2012-02-15,1779.91,1801,1759,2012
2012-02-14,1779.75,1799.8,1760,2012
2012-02-13,1780.97,1801.8,1760.4,2012
2012-02-10,1781.79,0,0,2012
2012-02-09,1784.04,1804.4,1763.9,2012
2012-02-08,1788.95,1808.9,1769.3,2012
2012-02-07,1792.71,1812.9,1772.7,2012
2012-02-06,1796.18,0,0,2012
2012-02-03,1801.86,0,0,2012
2012-02-02,1808.45,1830.3,1786.9,2012
2012-02-01,1808.83,1830.8,1787.2,2012
2012-01-31,1803.35,1825.5,1781.5,2012
2012-01-30,1805.46,0,0,2012
2012-01-27,1813.03,1833.2,1793.1,2012
2012-01-26,1816.12,0,0,2012
2012-01-25,1816.12,1838,1794.5,2012
2012-01-24,1821.07,0,0,2012
2012-01-23,1821.19,1841.9,1800.7,2012
2012-01-20,1827.66,1848.4,1807.1,2012
2012-01-19,1837.46,0,0,2012
2012-01-18,1843.81,0,0,2012
2012-01-17,1850.77,1871.4,1830.4,2012
2012-01-16,1852.05,0,0,2012
2012-01-13,1854.23,1875.2,1833.5,2012
2012-01-12,1868.4,0,0,2012
2012-01-11,1879.97,0,0,2012
2012-01-10,1888.21,0,0,2012
2012-01-09,1894.37,1916.1,1872.9,2012
2012-01-06,1907.85,0,0,2012
2012-01-05,1924.98,1948.9,1901.4,2012
2012-01-04,1935.37,0,0,2012
2012-01-03,1936.13,0,0,2012
2012-01-02,1937.6,1959.8,1915.7,2012
2011-12-30,1936.21,1958.9,1913.8,2011
2011-12-29,1926.04,0,0,2011
2011-12-28,1925.78,1947.5,1904.3,2011
2011-12-27,1928.93,0,0,2011
2011-12-26,1928.93,1950.7,1907.4,2011
2011-12-23,1932.38,1955.3,1909.7,2011
2011-12-22,1934.96,0,0,2011
2011-12-21,1936.93,0,0,2011
2011-12-20,1936.01,1957.6,1914.7,2011
2011-12-19,1936.52,0,0,2011
2011-12-16,1935.88,1959,1913,2011
2011-12-15,1934.35,0,0,2011
2011-12-14,1934.85,1957.4,1912.6,2011
2011-12-13,1934.08,1957,1911.5,2011
2011-12-12,1932.2,1954.1,1910.5,2011
2011-12-09,1929.96,1951.2,1908.9,2011
2011-12-08,1934.12,1957.8,1910.8,2011
2011-12-07,1941.69,1965.1,1918.6,2011
2011-12-06,1955.96,1980.2,1932,2011
2011-12-05,1956.56,0,0,2011
2011-12-02,1952.11,1973.8,1930.6,2011
2011-12-01,1960.87,0,0,2011
2011-11-30,1960.39,1984.4,1936.6,2011
2011-11-29,1943.49,1967.3,1920,2011
2011-11-28,1929.81,1952.1,1907.8,2011
2011-11-25,1921.55,1943.8,1899.6,2011
2011-11-24,1924.76,1948.6,1901.2,2011
2011-11-23,1923.74,0,0,2011
2011-11-22,1926.39,1949.9,1903.1,2011
2011-11-21,1923.98,0,0,2011
2011-11-18,1916.1,0,0,2011
2011-11-17,1915.93,0,0,2011
2011-11-16,1910.74,1933.1,1888.6,2011
2011-11-15,1904.71,0,0,2011
2011-11-14,1910.68,1931.8,1889.8,2011
2011-11-11,1917.96,1941.1,1895.1,2011
2011-11-10,1911.59,1933.5,1889.9,2011
2011-11-09,1911.29,1933.6,1889.2,2011
2011-11-08,1914.97,1937.1,1893.1,2011
2011-11-07,1908.81,1930.5,1887.4,2011
2011-11-04,1893.51,0,0,2011
2011-11-03,1885.11,1907.2,1863.3,2011
2011-11-02,1873.57,1894.3,1853.1,2011
2011-11-01,1863.28,0,0,2011
2011-10-31,1868.11,1889.6,1846.9,2011
2011-10-28,1877.92,1898.7,1857.4,2011
2011-10-27,1876.91,1900,1854.1,2011
2011-10-26,1878.45,1900.9,1856.3,2011
2011-10-25,1887.9,0,0,2011
2011-10-24,1893.97,1915.3,1872.9,2011
2011-10-21,1901.83,0,0,2011
2011-10-20,1897.37,1920.1,1874.9,2011
2011-10-19,1890.11,0,0,2011
2011-10-18,1892.17,0,0,2011
2011-10-17,1895.71,1917.4,1874.2,2011
2011-10-14,1907.17,0,0,2011
2011-10-13,1924.53,0,0,2011
2011-10-12,1933.01,1956.6,1909.7,2011
2011-10-11,1936.37,0,0,2011
2011-10-10,1950.54,1973.5,1927.9,2011
2011-10-07,1966.08,0,0,2011
2011-10-06,1953,1975,1931.2,2011
2011-10-05,1944.02,0,0,2011
2011-10-04,1930.7,1954,1907.7,2011
2011-10-03,1925.06,1946.6,1903.7,2011
2011-09-30,1907.13,0,0,2011
2011-09-29,1894.71,1916,1873.7,2011
2011-09-28,1905.35,1926.6,1884.3,2011
2011-09-27,1907.2,0,0,2011
2011-09-26,1898.14,1919.3,1877.2,2011
2011-09-23,1874.71,1897.1,1852.5,2011
2011-09-22,1852.72,1874.8,1830.9,2011
2011-09-21,1828.12,0,0,2011
2011-09-20,1824.21,0,0,2011
2011-09-19,1824.21,0,0,2011
2011-09-16,1823.65,0,0,2011
2011-09-15,1810.85,1832.5,1789.4,2011
2011-09-14,1802.64,1824.3,1781.2,2011
2011-09-13,1804.99,0,0,2011
2011-09-12,1799.81,1822.3,1777.6,2011
2011-09-09,1791.33,1812.6,1770.3,2011
2011-09-08,1789.89,1810.6,1769.4,2011
2011-09-07,1785.39,0,0,2011
2011-09-06,1785.05,0,0,2011
2011-09-05,1783.29,1803.9,1763,2011
2011-09-02,1780.81,1801.8,1760.1,2011
2011-09-01,1784.18,0,0,2011
2011-08-31,1785.83,0,0,2011
2011-08-30,1784.34,1805.9,1763,2011
2011-08-29,1786.82,1806.7,1767.2,2011
2011-08-26,1789.44,1810.8,1768.3,2011
2011-08-25,1782.25,0,0,2011
2011-08-24,1775.63,1796.9,1754.6,2011
2011-08-23,1767.86,0,0,2011
2011-08-22,1769.52,1789.1,1750.2,2011
2011-08-19,1775.76,0,0,2011
2011-08-18,1777.1,0,0,2011
2011-08-17,1776.49,0,0,2011
2011-08-16,1782.74,1803.3,1762.5,2011
2011-08-15,1795.15,1815.4,1775.1,2011
2011-08-12,1808.15,1829.6,1787,2011
2011-08-11,1807.37,1829.5,1785.5,2011
2011-08-10,1792.69,1813.7,1772,2011
2011-08-09,1776.34,1796.7,1756.2,2011
2011-08-08,1772.66,1793.3,1752.3,2011
2011-08-05,1769.7,1791.4,1748.2,2011
2011-08-04,1766.28,1787.3,1745.6,2011
2011-08-03,1769.11,0,0,2011
2011-08-02,1760.44,1782,1739.2,2011
2011-08-01,1759.48,1779.9,1739.3,2011
2011-07-29,1766.49,1788.3,1744.9,2011
2011-07-28,1761.66,1781.6,1742,2011
2011-07-27,1762.56,0,0,2011
2011-07-26,1764.16,0,0,2011
2011-07-25,1762.07,1783.6,1740.8,2011
2011-07-22,1758.7,0,0,2011
2011-07-21,1758.21,0,0,2011
2011-07-20,1753.75,1774.1,1733.7,2011
2011-07-19,1745.15,0,0,2011
2011-07-18,1750.85,1771.7,1730.2,2011
2011-07-15,1761.65,0,0,2011
2011-07-14,1765.08,1784.6,1745.8,2011
2011-07-13,1767.49,1787.8,1747.4,2011
2011-07-12,1764.1,1784.2,1744.2,2011
2011-07-11,1762.92,0,0,2011
2011-07-08,1764.48,0,0,2011
2011-07-07,1762.58,0,0,2011
2011-07-06,1761.83,1781.9,1742,2011
2011-07-05,1762.29,0,0,2011
2011-07-04,1766.63,0,0,2011
2011-07-01,1776.77,1798.4,1755.4,2011
2011-06-30,1783.67,1805.8,1761.9,2011
2011-06-29,1787.61,1807.5,1767.9,2011
2011-06-28,1784.43,1806.1,1763,2011
2011-06-27,1782.83,1802.6,1763.2,2011
2011-06-24,1780.28,0,0,2011
2011-06-23,1781.55,0,0,2011
2011-06-22,1787.39,1808.1,1766.9,2011
2011-06-21,1792.96,0,0,2011
2011-06-20,1787.58,1807.4,1768,2011
2011-06-17,1778.7,0,0,2011
2011-06-16,1777.05,0,0,2011
2011-06-15,1778.89,1800.2,1757.9,2011
2011-06-14,1782.22,1803.1,1761.5,2011
2011-06-13,1779.79,1800.8,1759,2011
2011-06-10,1771.58,1792.5,1750.9,2011
2011-06-09,1772.84,0,0,2011
2011-06-08,1778.14,1798.9,1757.6,2011
2011-06-07,1774.82,0,0,2011
2011-06-06,1783.04,1804.4,1762,2011
2011-06-03,1795.43,1816.5,1774.6,2011
2011-06-02,1806.53,0,0,2011
2011-06-01,1817.44,1838.5,1796.6,2011
2011-05-31,1818.62,1840.6,1796.9,2011
2011-05-30,1822.54,1844.5,1800.8,2011
2011-05-27,1831.39,0,0,2011
2011-05-26,1827.34,1849.5,1805.4,2011
2011-05-25,1821.25,0,0,2011
2011-05-24,1823.84,0,0,2011
2011-05-23,1823.67,0,0,2011
2011-05-20,1819.31,1841.8,1797.1,2011
2011-05-19,1819.48,1841,1798.2,2011
2011-05-18,1818.26,0,0,2011
2011-05-17,1816.99,0,0,2011
2011-05-16,1811.44,0,0,2011
2011-05-13,1801.38,0,0,2011
2011-05-12,1795.64,0,0,2011
2011-05-11,1786.75,0,0,2011
2011-05-10,1783.62,1805.5,1762,2011
2011-05-09,1778.91,0,0,2011
2011-05-06,1764.39,0,0,2011
2011-05-05,1766.17,1786.9,1745.7,2011
2011-05-04,1769.57,1790.8,1748.6,2011
2011-05-03,1772.42,1792.6,1752.5,2011
2011-05-02,1773.09,1795.1,1751.3,2011
2011-04-29,1776.7,1797.4,1756.2,2011
2011-04-28,1784.32,0,0,2011
2011-04-27,1785.35,0,0,2011
2011-04-26,1788.91,1811,1767.1,2011
2011-04-25,1785.46,1807.7,1763.5,2011
2011-04-22,1785.12,0,0,2011
2011-04-21,1792,1812.9,1771.4,2011
2011-04-20,1801.22,0,0,2011
2011-04-19,1809.74,0,0,2011
2011-04-18,1815.2,0,0,2011
2011-04-15,1819.49,1841.7,1797.6,2011
2011-04-14,1818.71,0,0,2011
2011-04-13,1816.71,1837.4,1796.3,2011
2011-04-12,1817.47,1837.6,1797.5,2011
2011-04-11,1823.37,1843.6,1803.3,2011
2011-04-08,1831.53,1853.9,1809.4,2011
2011-04-07,1839.19,0,0,2011
2011-04-06,1849.07,1871.5,1826.9,2011
2011-04-05,1853.75,0,0,2011
2011-04-04,1860.99,1881.7,1840.5,2011
2011-04-01,1879.31,1900.5,1858.4,2011
2011-03-31,1884.21,1906,1862.7,2011
2011-03-30,1879.38,1900.2,1858.8,2011
2011-03-29,1876.86,1897.8,1856.2,2011
2011-03-28,1874.08,1894.8,1853.6,2011
2011-03-25,1867.38,1890,1845.1,2011
2011-03-24,1867.29,0,0,2011
2011-03-23,1870.55,1892.2,1849.1,2011
2011-03-22,1874.55,0,0,2011
2011-03-21,1876.64,0,0,2011
2011-03-18,1882.11,1905.2,1859.3,2011
2011-03-17,1886.9,1909.6,1864.5,2011
2011-03-16,1869.28,1891.1,1847.7,2011
2011-03-15,1849.44,1870.2,1828.9,2011
2011-03-14,1858.53,1880.8,1836.5,2011
2011-03-11,1880.05,1903.2,1857.2,2011
2011-03-10,1890.56,1912.7,1868.7,2011
2011-03-09,1894.15,0,0,2011
2011-03-08,1895.32,0,0,2011
2011-03-07,1906.12,0,0,2011
2011-03-04,1915.63,1939,1892.5,2011
2011-03-03,1915.32,1937.2,1893.6,2011
2011-03-02,1909.85,1932.5,1887.5,2011
2011-03-01,1902.99,1926.8,1879.5,2011
2011-02-28,1899.51,0,0,2011
2011-02-25,1897.28,0,0,2011
2011-02-24,1885.51,1906.9,1864.3,2011
2011-02-23,1879.08,1902.3,1856.2,2011
2011-02-22,1878.78,1901.3,1856.5,2011
2011-02-21,1892.42,1914.1,1871,2011
2011-02-18,1907.61,1929.5,1886,2011
2011-02-17,1904.32,0,0,2011
2011-02-16,1894.4,1918,1871.1,2011
2011-02-15,1885.47,1906.6,1864.5,2011
2011-02-14,1881.54,1904,1859.3,2011
2011-02-11,1888.31,1910,1866.8,2011
2011-02-10,1886.27,1907.9,1864.9,2011
2011-02-09,1879.98,1900.8,1859.4,2011
2011-02-08,1882.19,0,0,2011
2011-02-07,1876.08,1897.5,1854.9,2011
2011-02-04,1855.91,1878.2,1833.9,2011
2011-02-03,1856.47,0,0,2011
2011-02-02,1864.43,0,0,2011
2011-02-01,1865.03,1888.2,1842.1,2011
2011-01-31,1860.51,0,0,2011
2011-01-28,1860.12,0,0,2011
2011-01-27,1854.08,1875,1833.4,2011
2011-01-26,1849.33,1870.8,1828.1,2011
2011-01-25,1843.71,0,0,2011
2011-01-24,1844.94,1866.1,1824,2011
2011-01-21,1845.62,1867.2,1824.3,2011
2011-01-20,1855.58,0,0,2011
2011-01-19,1867.15,0,0,2011
2011-01-18,1871.9,0,0,2011
2011-01-17,1873.17,0,0,2011
2011-01-14,1870.58,0,0,2011
2011-01-13,1870.58,1892.3,1849.1,2011
2011-01-12,1867.53,1888.8,1846.5,2011
2011-01-11,1871.91,0,0,2011
2011-01-10,1874.15,0,0,2011
2011-01-07,1881.25,0,0,2011
2011-01-06,1892.94,1914.6,1871.5,2011
2011-01-05,1903.15,1925.4,1881.2,2011
2011-01-04,1919.67,0,0,2011
2011-01-03,1943.42,1966.2,1920.9,2011
2010-12-31,1996.47,2019.8,1973.4,2010
2010-12-30,1989.17,2011.9,1966.7,2010
2010-12-29,1931.61,0,0,2010
2010-12-28,1937.57,1960.4,1915,2010
2010-12-27,1924.49,1945.8,1903.4,2010
2010-12-24,1934.64,1958.5,1911.1,2010
2010-12-23,1932.4,1956.2,1908.9,2010
2010-12-22,1929,1952.3,1906,2010
2010-12-21,1925.47,0,0,2010
2010-12-20,1923.21,0,0,2010
2010-12-17,1909.34,0,0,2010
2010-12-16,1902.19,1924.5,1880.1,2010
2010-12-15,1895.27,1918.2,1872.6,2010
2010-12-14,1888.12,0,0,2010
2010-12-13,1890.17,0,0,2010
2010-12-10,1896.28,1917.5,1875.3,2010
2010-12-09,1885.66,0,0,2010
2010-12-08,1882.18,1905.6,1859,2010
2010-12-07,1890.75,1914,1867.8,2010
2010-12-06,1912.6,0,0,2010
2010-12-03,1932.26,1954.7,1910.1,2010
2010-12-02,1935.85,1960,1912,2010
2010-12-01,1923.07,0,0,2010
2010-11-30,1910.3,1931.5,1889.4,2010
2010-11-29,1901.52,1924.5,1878.8,2010
2010-11-26,1890.89,1914.2,1867.9,2010
2010-11-25,1889.56,1911.3,1868.1,2010
2010-11-24,1884.63,1906.4,1863.1,2010
2010-11-23,1878.71,1901.2,1856.5,2010
2010-11-22,1872.73,0,0,2010
2010-11-19,1873.23,1895.1,1851.6,2010
2010-11-18,1879.52,1901.9,1857.4,2010
2010-11-17,1872.34,1893.9,1851,2010
2010-11-16,1863.51,1886.5,1840.8,2010
2010-11-15,1858.95,1882,1836.1,2010
2010-11-12,1854.29,1874.7,1834.1,2010
2010-11-11,1845.05,0,0,2010
2010-11-10,1832.15,0,0,2010
2010-11-09,1824.28,1845.7,1803.1,2010
2010-11-08,1822.92,0,0,2010
2010-11-05,1833.92,0,0,2010
2010-11-04,1841.9,1864.2,1819.9,2010
2010-11-03,1841.58,1862,1821.4,2010
2010-11-02,1833.44,0,0,2010
2010-11-01,1831.39,1852.6,1810.4,2010
2010-10-29,1843.73,1865.8,1821.9,2010
2010-10-28,1840.61,1861.4,1820,2010
2010-10-27,1814,1835.8,1792.5,2010
2010-10-26,1789.25,1811.6,1767.2,2010
2010-10-25,1813.27,1835.5,1791.3,2010
2010-10-22,1813.56,0,0,2010
2010-10-21,1813.81,1834.1,1793.7,2010
2010-10-20,1812.49,1832.8,1792.4,2010
2010-10-19,1810.31,1831.8,1789.1,2010
2010-10-18,1805.93,1827.1,1785,2010
2010-10-15,1790.84,1812.2,1769.7,2010
2010-10-14,1788.98,0,0,2010
2010-10-13,1787.84,0,0,2010
2010-10-12,1789.14,0,0,2010
2010-10-11,1788.84,1808.5,1769.3,2010
2010-10-08,1795.15,1815.9,1774.6,2010
2010-10-07,1804.59,1825.7,1783.8,2010
2010-10-06,1801.69,1822.4,1781.2,2010
2010-10-05,1795.45,1816.8,1774.3,2010
2010-10-04,1793.31,1813.2,1773.6,2010
2010-10-01,1800.23,1822.2,1778.5,2010
2010-09-30,1802.13,0,0,2010
2010-09-29,1802.58,0,0,2010
2010-09-28,1801.03,1822.3,1780,2010
2010-09-27,1802.94,1824.9,1781.3,2010
2010-09-24,1805.51,0,0,2010
2010-09-23,1803.64,1825.2,1782.3,2010
2010-09-22,1801.75,1821.8,1781.9,2010
2010-09-21,1806.4,1827.2,1785.8,2010
2010-09-20,1814.96,1835.5,1794.7,2010
2010-09-17,1805.59,1826.4,1785,2010
2010-09-16,1795.51,1816.8,1774.4,2010
2010-09-15,1791.53,0,0,2010
2010-09-14,1797.96,1819.1,1777.1,2010
2010-09-13,1804.04,0,0,2010
2010-09-10,1804.73,1824.9,1784.8,2010
2010-09-09,1805.63,0,0,2010
2010-09-08,1808.17,1828.7,1787.8,2010
2010-09-07,1809.77,1830.9,1788.9,2010
2010-09-06,1810.26,1830.6,1790.1,2010
2010-09-03,1813.71,0,0,2010
2010-09-02,1822.48,1843,1802.1,2010
2010-09-01,1823.19,1844.4,1802.2,2010
2010-08-31,1813.93,0,0,2010
2010-08-30,1812.4,1832.6,1792.5,2010
2010-08-27,1818.98,0,0,2010
2010-08-26,1817.85,0,0,2010
2010-08-25,1811.07,0,0,2010
2010-08-24,1811.62,1832.6,1790.9,2010
2010-08-23,1815.99,1837.4,1794.8,2010
2010-08-20,1809.84,1830.6,1789.3,2010
2010-08-19,1816.84,1838.3,1795.6,2010
2010-08-18,1829.41,1850.6,1808.5,2010
2010-08-17,1830.19,0,0,2010
2010-08-16,1816.44,0,0,2010
2010-08-13,1810.3,0,0,2010
2010-08-12,1809.25,1830,1788.7,2010
2010-08-11,1820.26,1842.5,1798.3,2010
2010-08-10,1824.74,0,0,2010
2010-08-09,1811.66,1832,1791.5,2010
2010-08-06,1827.89,0,0,2010
2010-08-05,1833.07,0,0,2010
2010-08-04,1834.89,1857.3,1812.8,2010
2010-08-03,1837.46,1857.7,1817.4,2010
2010-08-02,1841.64,1864.5,1819.1,2010
2010-07-30,1847.02,1867.5,1826.8,2010
2010-07-29,1852.1,1872.6,1831.9,2010
2010-07-28,1861.25,1882.4,1840.4,2010
2010-07-27,1867.8,0,0,2010
2010-07-26,1866.74,1889.5,1844.2,2010
2010-07-23,1867.08,1888.8,1845.7,2010
2010-07-22,1871.64,1894.1,1849.5,2010
2010-07-21,1874.72,0,0,2010
2010-07-20,1876.43,1897.9,1855.2,2010
2010-07-19,1876.27,0,0,2010
2010-07-16,1871.51,0,0,2010
2010-07-15,1871.14,1892.2,1850.3,2010
2010-07-14,1875.19,0,0,2010
2010-07-13,1882.75,0,0,2010
2010-07-12,1893.27,0,0,2010
2010-07-09,1895.25,1918.8,1872,2010
2010-07-08,1889.48,1910.8,1868.4,2010
2010-07-07,1885.07,0,0,2010
2010-07-06,1887.96,1910.4,1865.8,2010
2010-07-05,1895.82,1917.3,1874.5,2010
2010-07-02,1912.51,1935.1,1890.2,2010
2010-07-01,1914.17,0,0,2010
2010-06-30,1904.7,1925.8,1883.8,2010
2010-06-29,1894.51,1917.2,1872.1,2010
2010-06-28,1890.95,1912.4,1869.7,2010
2010-06-25,1895.85,1918.9,1873.1,2010
2010-06-24,1890,0,0,2010
2010-06-23,1895.48,0,0,2010
2010-06-22,1905.55,1927.2,1884.2,2010
2010-06-21,1905.51,1926.7,1884.6,2010
2010-06-18,1911.71,1933.4,1890.3,2010
2010-06-17,1917.53,1939.8,1895.5,2010
2010-06-16,1921.74,0,0,2010
2010-06-15,1925.43,0,0,2010
2010-06-14,1928.65,0,0,2010
2010-06-11,1942.52,1964.2,1921.1,2010
2010-06-10,1958.85,1982,1936,2010
2010-06-09,1961.22,0,0,2010
2010-06-08,1971.84,1995.4,1948.6,2010
2010-06-07,1983.22,2005.9,1960.8,2010
2010-06-04,1966.93,1991.3,1942.9,2010
2010-06-03,1969.89,1992.6,1947.5,2010
2010-06-02,1972.1,1996,1948.5,2010
2010-06-01,1972.1,0,0,2010
2010-05-31,1976.81,1999.6,1954.3,2010
2010-05-28,1981.8,0,0,2010
2010-05-27,1978.66,2000.8,1956.7,2010
2010-05-26,1983.69,0,0,2010
2010-05-25,1994.93,2018.8,1971.3,2010
2010-05-24,2005.17,0,0,2010
2010-05-21,1995.15,0,0,2010
2010-05-20,1976.7,1998.9,1954.8,2010
2010-05-19,1978.28,2000.8,1956,2010
2010-05-18,1976.18,1998.2,1954.4,2010
2010-05-17,1972.35,1995.6,1949.3,2010
2010-05-14,1971.82,0,0,2010
2010-05-13,1985.81,0,0,2010
2010-05-12,2007.36,2031.8,1983.2,2010
2010-05-11,2025.41,0,0,2010
2010-05-10,2018.2,2042.4,1994.3,2010
2010-05-07,1995.54,0,0,2010
